year,sale_date,postal_code,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2017,22/02/2017,,275000,Second-Hand Dwelling house /Apartment,,"4 Moy Glas Dale, Balgaddy, Lucan, Co. Dublin, K78 F519, Ireland",53.3413828,-6.4302938,South Dublin
2017,08/05/2017,Dublin 18,395000,Second-Hand Dwelling house /Apartment,,"Whitecross, Leopardstown Rd, Newpark, Dublin 18, Ireland",53.2771595,-6.1872785,Dn Laoghaire-Rathdown
2017,07/03/2017,Dublin 9,278000,Second-Hand Dwelling house /Apartment,,"4 Oak Park Dr, Whitehall, Dublin 9, D09 TD29, Ireland",53.3950578,-6.2416056,Dublin City
2017,27/01/2017,Dublin 11,360000,Second-Hand Dwelling house /Apartment,,"4 Oakwood Rd, Finglas East, Dublin 11, D11 TE26, Ireland",53.3971824,-6.2914543,Dublin City
2017,03/04/2017,Dublin 15,235000,Second-Hand Dwelling house /Apartment,,"Apartment 15, O'Casey Hall, Collegewood, Castleknock, Dublin 15, Ireland",53.3712655,-6.3677375,Fingal
2017,10/01/2017,Dublin 14,544500,Second-Hand Dwelling house /Apartment,,"4 Old Rectory Park, Taney Rd, Churchtown Lower, Dublin 14, D14 K224, Ireland",53.2928048,-6.2440746,Dn Laoghaire-Rathdown
2017,04/01/2017,Dublin 14,357500,Second-Hand Dwelling house /Apartment,,"4 Willbrook Rd, Otterbrook, Rathfarnham, Dublin 14, D14 Y096, Ireland",53.2938326,-6.2879933,South Dublin
2017,18/01/2017,Dublin 3,427500,Second-Hand Dwelling house /Apartment,,"Oxford Terrace, Hawthorn Terrace, East Wall, Dublin 3, Ireland",53.3533848,-6.23753,Dublin City
2017,06/06/2017,Dublin 16,480176.21,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"658 Whitechurch Rd, Rathfarnham, Dublin 16, D16 C954 Whitechurch Rd, Rathfarnham, Dublin 16, D16 C954, Ireland",53.2815731,-6.2851548,South Dublin
2017,13/02/2017,Dublin 18,4.00E+05,Second-Hand Dwelling house /Apartment,,"4 Parc Na Silla Lane, Loughlinstown, Co. Dublin, D18 TW18, Ireland",53.2397324,-6.1304191,Dn Laoghaire-Rathdown
2017,31/05/2017,Dublin 11,132000,Second-Hand Dwelling house /Apartment,,"Poppintree Park, Ballymun, Dublin, Ireland",53.3987829,-6.2836575,Dublin City
2017,03/03/2017,Dublin 15,152000,Second-Hand Dwelling house /Apartment,,"4 Pinebrook Heights, Huntstown, Dublin 15, D15 PW9V, Ireland",53.3982303,-6.4132291,Fingal
2017,22/02/2017,Dublin 15,180000,Second-Hand Dwelling house /Apartment,,"4 Pinebrook View, Huntstown, Dublin 15, D15 R9TW, Ireland",53.397998,-6.4133263,Fingal
2017,17/02/2017,,460000,Second-Hand Dwelling house /Apartment,,"4 Portobello Rd, Wood Quay, Dublin 8, D08 P1H7, Ireland",53.3300001,-6.2692798,Dublin City
2017,03/01/2017,,255507,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Belltree Avenue, Donaghmede, Dublin, Ireland",53.4065193,-6.1564006,Dublin City
2017,23/02/2017,Dublin 18,876651,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Pembrin, Beech Park Rd, Deansgrange, Dublin 18, Ireland",53.2736332,-6.1662331,Dn Laoghaire-Rathdown
2017,24/02/2017,,339207.04,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Royal Canal Park, Dublin, Co. Dublin, Ireland",53.3770924,-6.3179312,Dublin City
2017,01/06/2017,,285000,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Priorswood Lodge, Clonshaugh Rd, Clonshagh, Dublin 17, Ireland",53.4032235,-6.214759,Dublin City
2017,26/04/2017,,146000,Second-Hand Dwelling house /Apartment,,"Westbourne Dr, Deansrath, Dublin, Ireland",53.324034,-6.424026,South Dublin
2017,17/02/2017,Dublin 6,330316,Second-Hand Dwelling house /Apartment,,"4 Rathgar Villas, Dublin 6, D06 KV18, Ireland",53.3167651,-6.2785317,Dublin City
2017,31/03/2017,,545000,Second-Hand Dwelling house /Apartment,,"4 Rockford Manor, Stradbrook Rd, Deansgrange, Blackrock, Co. Dublin, A94 DV22, Ireland",53.2883195,-6.164866,Dn Laoghaire-Rathdown
2017,24/03/2017,,673462.94,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Glenageary Rd Upper, Monkstown, D̼n Laoghaire, Co. Dublin, Ireland",53.2867617,-6.1419167,Dn Laoghaire-Rathdown
2017,24/01/2017,,405000,Second-Hand Dwelling house /Apartment,,"4 Seafield Ct, Malahide, Co. Dublin, K36 D652, Ireland",53.4527019,-6.160142,Fingal
2017,06/06/2017,,975000,Second-Hand Dwelling house /Apartment,,"4 Seafield Cres, Booterstown, Blackrock, Co. Dublin, A94 X048, Ireland",53.3065192,-6.2090778,Dn Laoghaire-Rathdown
2017,05/04/2017,Dublin 3,445000,Second-Hand Dwelling house /Apartment,,"4 Seafield Downs, Clontarf East, Dublin 3, D03 R3W9, Ireland",53.3617748,-6.1830614,Dublin City
2017,14/03/2017,,610000,Second-Hand Dwelling house /Apartment,,"4 Seamount Rd, Mountfield Lodge, Sainthelens, Malahide, Co. Dublin, K36 DW99, Ireland",53.4412689,-6.1475687,Fingal
2017,12/01/2017,,460000,Second-Hand Dwelling house /Apartment,,"4 Sefton Green, D̼n Laoghaire, Dublin, A96 VX44, Ireland",53.2776736,-6.150548,Dn Laoghaire-Rathdown
2017,12/01/2017,Dublin 7,333000,Second-Hand Dwelling house /Apartment,,"4 Shandon Green, Phibsborough, Dublin 7, D07 N9X3, Ireland",53.3641823,-6.2801329,Dublin City
2017,02/06/2017,,680000,Second-Hand Dwelling house /Apartment,,"4 Sion Rd, Glenageary, Dublin, A96 T6D9, Ireland",53.2742482,-6.1261424,Dn Laoghaire-Rathdown
2017,24/05/2017,,420000,Second-Hand Dwelling house /Apartment,,"4 St Mary's Pl, Howth, Co. Dublin, D13 PR64, Ireland",53.3842517,-6.064768,Fingal
2017,30/01/2017,Dublin 5,444933,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"4 St David's Wood, Beaumont, Dublin 5, D05 W6H9, Ireland",53.3791476,-6.213602,Dublin City
2017,28/02/2017,,322500,Second-Hand Dwelling house /Apartment,,"Taney Lodge, Taney Rd, Mountanville, Dublin 14, Ireland",53.2919035,-6.232101,Dn Laoghaire-Rathdown
2017,24/05/2017,,555000,Second-Hand Dwelling house /Apartment,,"4 Templeville Rd, Templeogue, Dublin 6W, Co. Dublin, D6W W665, Ireland",53.2995676,-6.3011464,South Dublin
2017,19/06/2017,,230000,Second-Hand Dwelling house /Apartment,,"4 Harrison's Cove, Townparks, Skerries, Co. Dublin, K34 FP76, Ireland",53.5829417,-6.1244303,Fingal
2017,13/04/2017,,510000,Second-Hand Dwelling house /Apartment,,"4 St Patrick's Rd, Dalkey, Co. Dublin, A96 E221, Ireland",53.2785544,-6.1030675,Dn Laoghaire-Rathdown
2017,07/03/2017,,150000,Second-Hand Dwelling house /Apartment,,"The Orchard, Carpenterstown Road, Carpenterstown, Dublin 15, Ireland",53.3748932,-6.3884117,Fingal
2017,09/02/2017,,735000,Second-Hand Dwelling house /Apartment,,"The Four Winds, Torca Rd, Dalkey, Co. Dublin, Ireland",53.2719462,-6.102731,Dn Laoghaire-Rathdown
2017,16/03/2017,,748898.68,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Taney Mews, Taney Rd, Dundrum, Dublin 14, Ireland",53.2929383,-6.2432655,Dn Laoghaire-Rathdown
2017,28/03/2017,Dublin 18,466960.35,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Glenamuck Rd, Kilternan, Co. Dun Laoghaire-Rathdown, DUBLIN 18, Ireland",53.24995,-6.179252,Dn Laoghaire-Rathdown
2017,17/02/2017,,660793,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"35 George's Street Upper, D̼n Laoghaire, Dublin, Ireland",53.2909349,-6.1332251,Dn Laoghaire-Rathdown
2017,16/05/2017,,511013,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Scholarstown Rd, Ballyroan, Dublin, Ireland",53.2793586,-6.3073067,South Dublin
2017,25/05/2017,,756875,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Ballyboden Rd, Rathfarnham, Dublin, Ireland",53.2847898,-6.2931468,South Dublin
2017,25/05/2017,,383259.91,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"4 St Marnock's Ave, St Anne's Square, Burrow, Portmarnock, Co. Dublin, D13 WY23, Ireland",53.4207601,-6.1396804,Fingal
2017,05/05/2017,,726000,Second-Hand Dwelling house /Apartment,,"4 Upper Carysfort Ave, Stillorgan Park, Blackrock, Co. Dublin, A94 K1C5, Ireland",53.2910522,-6.1799868,Dn Laoghaire-Rathdown
2017,28/02/2017,,460000,Second-Hand Dwelling house /Apartment,,"Apartment 6, Verona, Queen's Park, Montpelier, Monkstown, Co. Dublin, Ireland",53.2946733,-6.1633088,Dn Laoghaire-Rathdown
2017,12/04/2017,Dublin 12,290000,Second-Hand Dwelling house /Apartment,,"4 Walkinstown Cl, Walkinstown, Dublin 12, D12 WK26, Ireland",53.3212689,-6.3366889,Dublin City
2017,05/04/2017,,450000,Second-Hand Dwelling house /Apartment,,"18, Willow Lodge, Farmleigh Ave, Farmleigh Woods, Dublin 15, Ireland",53.3677988,-6.3586083,Fingal
2017,30/01/2017,Dublin 18,427000,Second-Hand Dwelling house /Apartment,,"4 Willow Pl, Druid Valley, Dublin 18, D18 VX78, Ireland",53.2495791,-6.1410734,Dn Laoghaire-Rathdown
2017,12/05/2017,Dublin 24,392000,Second-Hand Dwelling house /Apartment,,"4 Woodlawn Park Dr, Tymon South, Dublin 24, D24 R2NY, Ireland",53.2841793,-6.3359694,South Dublin
2017,13/01/2017,,555000,Second-Hand Dwelling house /Apartment,,"4 Woodlawn Park, D̼n Laoghaire, Dublin, A96 P3X2, Ireland",53.2868109,-6.1443637,Dn Laoghaire-Rathdown
2017,11/04/2017,Dublin 7,460000,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"4 Aughrim St, Arran Quay, Dublin 7, D07 WK66, Ireland",53.3534305,-6.2860856,Dublin City
2017,30/03/2017,Dublin 15,273125,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"4 Barnwell Pl, Hansfield, Dublin 15, D15 W5FT, Ireland",53.3925325,-6.4439096,Fingal
2017,15/03/2017,Dublin 14,440528.64,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"4 Hazelbrook Dr, Terenure, Dublin 6W, Co. Dublin, D6W RD79, Ireland",53.3128833,-6.2955931,Dublin City
2017,19/01/2017,,436123,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"4 Usher Park, Brackenstown, Co. Dublin, Ireland",53.4544207,-6.2644842,Fingal
2017,02/06/2017,,392070.48,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",53.2710579,-6.3252412,South Dublin
2017,21/03/2017,Dublin 4,725000,Second-Hand Dwelling house /Apartment,,"40 B�_thar an Chladaigh, Dublin 4, D04 PD95, Ireland",53.3354709,-6.2159591,Dublin City
2017,13/04/2017,,645000,Second-Hand Dwelling house /Apartment,,"40 Beaverbrook, Beaverstown, Donabate, Co. Dublin, K36 HH48, Ireland",53.4970228,-6.1484866,Fingal
2017,01/06/2017,Dublin 15,252000,Second-Hand Dwelling house /Apartment,,"40 Bellgree Dr, Tyrrelstown, Dublin 15, D15 P896, Ireland",53.4228606,-6.3893693,Fingal
2017,24/01/2017,,180000,Second-Hand Dwelling house /Apartment,,"40 Boroimhe Cherry, Fosterstown North, Swords, Co. Dublin, Ireland",53.4451021,-6.235359,Fingal
2017,10/04/2017,Dublin 18,420000,Second-Hand Dwelling house /Apartment,,"40 Castle Grove, Kilgobbin Woods, Dublin 18, D18 V103, Ireland",53.261027,-6.2095869,Dn Laoghaire-Rathdown
2017,05/04/2017,Dublin 10,63228.17,Second-Hand Dwelling house /Apartment,,"40 Cedar Brook Walk, Cherry Orchard, Dublin, Ireland",53.3369562,-6.381546,Dublin City
2017,24/03/2017,Dublin 3,255000,Second-Hand Dwelling house /Apartment,,"Danes Court, Clontarf Rd, Clontarf, Dublin 3, Ireland",53.3625535,-6.1801088,Dublin City
2017,06/02/2017,,239000,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 8, Eaton Close, Main St, Rathcoole, Co. Dublin, Ireland",53.2815209,-6.4707408,South Dublin
2017,26/01/2017,Dublin 11,326000,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"40 Glasnevin Downs, Ballygall, Dublin 11, D11 F9W8, Ireland",53.3798035,-6.2855765,Dublin City
2017,05/05/2017,Dublin 15,175000,Second-Hand Dwelling house /Apartment,,"Grove Court, Grove Rd, Blanchardstown, Dublin 15, Ireland",53.3913788,-6.3943475,Fingal
2017,27/04/2017,Dublin 8,255000,Second-Hand Dwelling house /Apartment,,"40 Harty Pl, Wood Quay, Dublin 8, D08 K7X4, Ireland",53.3347073,-6.2715518,Dublin City
2017,26/01/2017,,750000,Second-Hand Dwelling house /Apartment,,"40 Hillcourt Rd, Glenageary, Dublin, A96 V8C3, Ireland",53.2754571,-6.1293916,Dn Laoghaire-Rathdown
2017,28/03/2017,,299950,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"40 Hollystown Park, Hollystown, Dublin 15, D15 E3H5, Ireland",53.4341544,-6.3862295,Fingal
2017,03/03/2017,,581250,Second-Hand Dwelling house /Apartment,,"40 Kenilworth Park, Terenure, Dublin, Ireland",53.3194712,-6.2816123,Dublin City
2017,17/02/2017,Dublin 18,650000,Second-Hand Dwelling house /Apartment,,"40A Kerrymount Rise, Cornelscourt, Dublin 18, D18 A258, Ireland",53.2673716,-6.167447,Dn Laoghaire-Rathdown
2017,10/01/2017,,325000,Second-Hand Dwelling house /Apartment,,"Sweetman's Ave, Blackrock, Co. Dublin, Ireland",53.2992623,-6.1776469,Dn Laoghaire-Rathdown
2017,08/02/2017,Dublin 15,290000,Second-Hand Dwelling house /Apartment,,"40 Luttrellstown Dr, Carpenterstown, Dublin 15, D15 P0A2, Ireland",53.3705237,-6.3968233,Fingal
2017,06/06/2017,Dublin 22,390000,Second-Hand Dwelling house /Apartment,,"40 Monastery Gate Cl, Redcow, Dublin 22, D22 EC84, Ireland",53.3196237,-6.3726421,South Dublin
2017,21/04/2017,,225000,Second-Hand Dwelling house /Apartment,,"8 Parkgate St, Phoenix Park, Dublin, Co. Dublin, Ireland",53.3474698,-6.2945243,Dublin City
2017,13/04/2017,Dublin 15,3.00E+05,Second-Hand Dwelling house /Apartment,,"40 Porter's Gate Ct, Clonsilla, Dublin 15, D15 WCH6, Ireland",53.3850518,-6.4218044,Fingal
2017,20/01/2017,Dublin 4,795000,Second-Hand Dwelling house /Apartment,,"Radcliffe Hall, St John's Rd, Dublin 4, Ireland",53.3250765,-6.2110794,Dublin City
2017,31/01/2017,Dublin 14,5.00E+05,Second-Hand Dwelling house /Apartment,,"40 Roebuck Castle, Roebuck, Dublin 14, D14 FC99, Ireland",53.3027401,-6.2244913,Dn Laoghaire-Rathdown
2017,28/04/2017,,492500,Second-Hand Dwelling house /Apartment,,"40 Rowanbyrn, Deansgrange, Blackrock, Co. Dublin, A94 FY88, Ireland",53.2877889,-6.1702755,Dn Laoghaire-Rathdown
2017,12/06/2017,Dublin 13,132500,Second-Hand Dwelling house /Apartment,,"40 St Anne's Square, Portmarnock, Co. Dublin, Ireland",53.4204875,-6.1406321,Fingal
2017,11/05/2017,,970000,Second-Hand Dwelling house /Apartment,,"40 St Margaret's Rd, Malahide, Co. Dublin, K36 HC94, Ireland",53.447348,-6.1557795,Fingal
2017,01/03/2017,,370000,Second-Hand Dwelling house /Apartment,,"40 The Beeches, Monkstown Valley, Mountashton, Monkstown, Co. Dublin, A94 EY40, Ireland",53.2916946,-6.1621491,Dn Laoghaire-Rathdown
2017,28/04/2017,,340000,Second-Hand Dwelling house /Apartment,,"40 The Green, Woodbrook Glen, Bray, Co. Dublin, A98 DE02, Ireland",53.2135394,-6.1078692,Dn Laoghaire-Rathdown
2017,05/04/2017,Dublin 15,201000,Second-Hand Dwelling house /Apartment,,"40 B�_thar Chluain Saileach, Baile Bhlains̩ir, Baile ́tha Cliath 15, D15 FT5P, Ireland",53.3870903,-6.3835277,Fingal
2017,11/05/2017,Dublin 9,540000,Second-Hand Dwelling house /Apartment,,"40 The Rise, Whitehall, Dublin 9, D09 H2C4, Ireland",53.3803176,-6.2640955,Dublin City
2017,16/03/2017,Dublin 15,187000,Second-Hand Dwelling house /Apartment,,"Ashtown, Dublin, Ireland",53.3764326,-6.3325886,Dublin City
2017,31/01/2017,,650000,Second-Hand Dwelling house /Apartment,,"40 Thomas Hand St, Townparks, Skerries, Co. Dublin, K34 NC84, Ireland",53.5804121,-6.1081972,Fingal
2017,09/05/2017,Dublin 22,119000,Second-Hand Dwelling house /Apartment,,"Weaver Court, Neilstown Rd, Neillstown, Dublin 22, Ireland",53.3458031,-6.3991984,South Dublin
2017,03/02/2017,Dublin 8,144000,Second-Hand Dwelling house /Apartment,,"400 S Circular Rd, Ushers, Dublin 8, D08 HX4V, Ireland",53.3339886,-6.2917312,Dublin City
2017,03/02/2017,Dublin 8,144000,Second-Hand Dwelling house /Apartment,,"402 S Circular Rd, Ushers, Dublin 8, D08 YDT6, Ireland",53.3339997,-6.2918021,Dublin City
2017,07/04/2017,,343612,Second-Hand Dwelling house /Apartment,,"Grace Park Rd, Whitehall, Dublin 9, Ireland",53.3760331,-6.2448122,Dublin City
2017,21/06/2017,Dublin 18,3.00E+05,Second-Hand Dwelling house /Apartment,,"Olcovar, Shankill, Dublin 18, D18 EC90, Ireland",53.2263989,-6.1264827,Dn Laoghaire-Rathdown
2017,15/03/2017,,530000,Second-Hand Dwelling house /Apartment,,"Apartment 104, Rosses Court, Mellifont Ave, D̼n Laoghaire, Dublin, Ireland",53.2918252,-6.1299086,Dn Laoghaire-Rathdown
2017,03/02/2017,Dublin 8,144000,Second-Hand Dwelling house /Apartment,,"404 S Circular Rd, Ushers, Dublin 8, D08 AH2H, Ireland",53.334038,-6.2918325,Dublin City
2017,03/02/2017,Dublin 8,192000,Second-Hand Dwelling house /Apartment,,"406 S Circular Rd, Ushers, Dublin 8, D08 H9R9, Ireland",53.3340691,-6.2919307,Dublin City
2017,03/02/2017,,612500,Second-Hand Dwelling house /Apartment,,"408 Marina Village, Malahide, Co. Dublin, Ireland",53.454036,-6.1550609,Fingal
2017,31/05/2017,Dublin 15,82000,Second-Hand Dwelling house /Apartment,,"40A Meadow Way, Hartstown, Dublin 15, D15 E2TH, Ireland",53.3968104,-6.4220331,Fingal
2017,12/04/2017,,250000,Second-Hand Dwelling house /Apartment,,"41 Balruddery Wood, Rosepark, Balrothery, Co. Dublin, K32 R230, Ireland",53.5827601,-6.1861292,Fingal
2017,09/02/2017,Dublin 16,483000,Second-Hand Dwelling house /Apartment,,"41 Beech Lawn, Dundrum, Dublin 16, D16 N6Y5, Ireland",53.2856961,-6.2557177,Dn Laoghaire-Rathdown
2017,20/06/2017,Dublin 15,252500,Second-Hand Dwelling house /Apartment,,"41 Bellgree Rise, Tyrrelstown, Dublin 15, D15 XFF3, Ireland",53.4229563,-6.3886,Fingal
2017,02/06/2017,,230000,Second-Hand Dwelling house /Apartment,,"41 Boroimhe Beech, Swords, Co. Dublin, Ireland",53.4438509,-6.2330592,Fingal
2017,21/03/2017,,255000,Second-Hand Dwelling house /Apartment,,"41 Boroimhe Birches, Swords, Co. Dublin, Ireland",53.448018,-6.233427,Fingal
2017,10/02/2017,,180000,Second-Hand Dwelling house /Apartment,,"41 Bremore Pastures Cres, Flemingtown, Balbriggan, Co. Dublin, K32 KV08, Ireland",53.6120668,-6.2118162,Fingal
2017,15/05/2017,Dublin 24,276000,Second-Hand Dwelling house /Apartment,,"41 Broadfield Cl, Tootenhill, Rathcoole, Co. Dublin, D24 E303, Ireland",53.2795122,-6.483508,South Dublin
2017,07/04/2017,Dublin 4,307000,Second-Hand Dwelling house /Apartment,,"Camden Lock, S Dock Rd, Grand Canal Dock, Dublin 4, Ireland",53.341769,-6.2305803,Dublin City
2017,26/01/2017,Dublin 16,335000,Second-Hand Dwelling house /Apartment,,"Clonlea House, Ballinteer Rd, Balally, Dublin 16, Ireland",53.2757835,-6.244649,Dn Laoghaire-Rathdown
2017,12/04/2017,Dublin 15,330000,Second-Hand Dwelling house /Apartment,,"Cloonlara Square, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3733658,-6.3375763,Fingal
2017,15/03/2017,Dublin 15,223000,Second-Hand Dwelling house /Apartment,,"41 Delhurst Terrace, Ongar Park, Dublin 15, D15 E2R0, Ireland",53.3928377,-6.4374266,Fingal
2017,29/06/2017,,630000,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",53.3670659,-6.3855459,Fingal
2017,05/04/2017,Dublin 8,215000,Second-Hand Dwelling house /Apartment,,"41 Fingal St, Merchants Quay, Dublin 8, D08 T2P1, Ireland",53.3357005,-6.2879713,Dublin City
2017,12/04/2017,Dublin 6,692000,Second-Hand Dwelling house /Apartment,,"41 Mountpleasant Ave Lower, Fortescue Ln, Dublin 6, D06 EP63, Ireland",53.3283815,-6.2631185,Dublin City
2017,24/01/2017,,467500,Second-Hand Dwelling house /Apartment,,"41 Galtrim Grange, Broomfield, Malahide, Co. Dublin, K36 E273, Ireland",53.4378051,-6.1550578,Fingal
2017,18/05/2017,Dublin 12,281000,Second-Hand Dwelling house /Apartment,,"41 Galtymore Dr, Drimnagh, Dublin 12, D12 KT52, Ireland",53.3341471,-6.310961,Dublin City
2017,09/05/2017,Dublin 16,490000,Second-Hand Dwelling house /Apartment,,"41 Glenvara Park, Knocklyon, Dublin 16, D16 NX90, Ireland",53.2811291,-6.3287725,South Dublin
2017,08/02/2017,,230000,Second-Hand Dwelling house /Apartment,,"22, Harbour Court, George's Pl, D̼n Laoghaire, Dublin, Ireland",53.2951756,-6.141188,Dn Laoghaire-Rathdown
2017,02/05/2017,,233480,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"41 Hampton Wood Green, Hampton Wood, Dublin 11, D11 XP98, Ireland",53.4044022,-6.289119,Dublin City
2017,02/03/2017,Dublin 6,1380000,Second-Hand Dwelling house /Apartment,,"41 Kenilworth Square W, Dublin 6, D06 CX36, Ireland",53.3172852,-6.2766313,Dublin City
2017,09/02/2017,,150000,Second-Hand Dwelling house /Apartment,,"Mayeston Court, Mayeston Hall, Dublin 11, Ireland",53.4065342,-6.286958,Fingal
